meter,energy_kwh,flow_rate_l_per_h,inlet_temp_degc,outlet_temp_degc,site,timestamp
HM-HD-01,16.8,,,,Henry Dyer,2020-05-02 08:30:00
DH Heat Meter HM-H-01,,140.175,,,Energy Centre,2020-05-02 08:30:00
HM-CU-01,0.0,,,,Curran Building,2020-05-02 08:30:00
CHP Heat Meter HM-D-01,,107.56,,,Energy Centre,2020-05-02 08:30:00
CMAC Lighting,0.31,,,,TIC BUILDING,2020-05-02 08:30:00
TIC IT Communications,9.0,,,,TIC BUILDING,2020-05-02 08:30:00
MCP10 - CMAC heating AHUs,2.8,,,,TIC BUILDING,2020-05-02 08:30:00
HM-HW-01,150.0,,,,SIPBS Hamnett Wing,2020-05-02 08:30:00
HM-TI-01,,69.155,,,TIC BUILDING,2020-05-02 08:30:00
HM-SU-01,0.0,,,,Students Union,2020-05-02 08:30:00
HM-ST-01,,0.0,,,Stenhouse Wing,2020-05-02 08:30:00
Boiler 1 Heat Meter HM-A-01,0.0,,,,Energy Centre,2020-05-02 08:30:00
Boiler 3 Heat Meter HM-C-01,,113.09,,,Energy Centre,2020-05-02 08:30:00
Level 4 IT,2.0,,,,TIC BUILDING,2020-05-02 08:30:00
ACBTX4  MAINS INCOMER,51.0,,,,TIC BUILDING,2020-05-02 08:30:00
ABP Labs,1.0,,,,TIC BUILDING,2020-05-02 08:30:00
DH Heat Meter HM-H-01,,,,69.625,Energy Centre,2020-05-02 08:30:00
SCA Labs,5.0,,,,TIC BUILDING,2020-05-02 08:30:00
HM-SC-01,50.0,,,,Strathclyde Sport,2020-05-02 08:30:00
HM-TG-02,,,,55.165,Thomas Graham Building,2020-05-02 08:30:00
CMAC Power,2.0,,,,TIC BUILDING,2020-05-02 08:30:00
HM-SC-01,,,,65.03,Strathclyde Sport,2020-05-02 08:30:00
HM-HW-01,,0.0,,,SIPBS Hamnett Wing,2020-05-02 08:30:00
HM-SC-01,,,88.63,,Strathclyde Sport,2020-05-02 08:30:00
HM-RC-01,,,89.8,,Royal College,2020-05-02 08:30:00
HM-TI-01,,,87.275,,TIC BUILDING,2020-05-02 08:30:00
HM-ST-01,,,88.575,,Stenhouse Wing,2020-05-02 08:30:00
HM-RC-01,,21.65,,,Royal College,2020-05-02 08:30:00
HM-GH-01,350.0,,,,Graham Hills,2020-05-02 08:30:00
TIC Lighting,8.0,,,,TIC BUILDING,2020-05-02 08:30:00
ACB1 TX6 MAIN INCOMER,1.0,,,,TIC BUILDING,2020-05-02 08:30:00
HM-SU-01,,,,12.455,Students Union,2020-05-02 08:30:00
HM-CU-01,,0.0,,,Curran Building,2020-05-02 08:30:00
HM-JA-01,,,,78.38,John Anderson Building,2020-05-02 08:30:00
HM-ST-01,130.0,,,,Stenhouse Wing,2020-05-02 08:30:00
HM-TG-01,,10.05,,,Thomas Graham Building,2020-05-02 08:30:00
Level 4 Lighting,1.0,,,,TIC BUILDING,2020-05-02 08:30:00
Level 9 L&P,1.0,,,,TIC BUILDING,2020-05-02 08:30:00
IOP Labs,1.0,,,,TIC BUILDING,2020-05-02 08:30:00
Boiler 3 Heat Meter HM-C-01,,,81.77,,Energy Centre,2020-05-02 08:30:00
Boiler 2 Heat Meter HM-B-01,,,19.385,,Energy Centre,2020-05-02 08:30:00
HM-SU-01,,,14.125,,Students Union,2020-05-02 08:30:00
TIC Mechanical Plant,106.0,,,,TIC BUILDING,2020-05-02 08:30:00
HM-ST-01,,,,75.285,Stenhouse Wing,2020-05-02 08:30:00
PEC Labs,1.0,,,,TIC BUILDING,2020-05-02 08:30:00
HM-TG-03,,,89.13,,Thomas Graham Building,2020-05-02 08:30:00
HM-HW-01,,,88.57,,SIPBS Hamnett Wing,2020-05-02 08:30:00
HM-RW-01,,0.0,,,SIPBS Robertson Wing (John Arbuthnott),2020-05-02 08:30:00
HM-TG-01,100.0,,,,Thomas Graham Building,2020-05-02 08:30:00
TIC Kitchens,0.0,,,,TIC BUILDING,2020-05-02 08:30:00
Boiler 2 Heat Meter HM-B-01,0.0,,,,Energy Centre,2020-05-02 08:30:00
TIC Auditoriums,3.0,,,,TIC BUILDING,2020-05-02 08:30:00
DH Heat Meter HM-H-01,,,90.04,,Energy Centre,2020-05-02 08:30:00
BIO Labs,0.0,,,,TIC BUILDING,2020-05-02 08:30:00
Boiler 2 Heat Meter HM-B-01,,,,63.49,Energy Centre,2020-05-02 08:30:00
HM-HD-01,,,,75.08,Henry Dyer,2020-05-02 08:30:00
TIC Chillers,31.0,,,,TIC BUILDING,2020-05-02 08:30:00
HM-JA-01,120.0,,,,John Anderson Building,2020-05-02 08:30:00
HM-RW-01,,,88.19,,SIPBS Robertson Wing (John Arbuthnott),2020-05-02 08:30:00
TIC Heating pumps,40.0,,,,TIC BUILDING,2020-05-02 08:30:00
HM-SU-01,,0.0,,,Students Union,2020-05-02 08:30:00
HM-JW-01,,,,74.55,James Weir Building,2020-05-02 08:30:00
SCA Labs,2.0,,,,TIC BUILDING,2020-05-02 09:00:00
DH Heat Meter HM-H-01,,,,71.09,Energy Centre,2020-05-02 09:00:00
HM-TG-01,,,,71.645,Thomas Graham Building,2020-05-02 09:00:00
HM-CU-01,,,82.795,,Curran Building,2020-05-02 09:00:00
HM-HW-01,,0.0,,,SIPBS Hamnett Wing,2020-05-02 09:00:00
Boiler 1 Heat Meter HM-A-01,,,,56.955,Energy Centre,2020-05-02 09:00:00
HM-TG-02,9.2,,,,Thomas Graham Building,2020-05-02 09:00:00
HM-RC-01,,,89.825,,Royal College,2020-05-02 09:00:00
HM-SU-01,,,,12.52,Students Union,2020-05-02 09:00:00
HM-RC-01,,20.415,,,Royal College,2020-05-02 09:00:00
BIO Labs,1.0,,,,TIC BUILDING,2020-05-02 09:00:00
TIC Auditoriums,2.0,,,,TIC BUILDING,2020-05-02 09:00:00
HM-GH-01,,,,73.85,Graham Hills,2020-05-02 09:00:00
ABP Labs,2.0,,,,TIC BUILDING,2020-05-02 09:00:00
ACB TX2 MAIN INCOMER,32.0,,,,TIC BUILDING,2020-05-02 09:00:00
HM-JW-01,,,89.125,,James Weir Building,2020-05-02 09:00:00
Boiler 2 Heat Meter HM-B-01,,,,62.705,Energy Centre,2020-05-02 09:00:00
Level 4 Total Power Demand,13075.0,,,,TIC BUILDING,2020-05-02 09:00:00
HM-JA-01,,,,76.7,John Anderson Building,2020-05-02 09:00:00
Boiler 1 Heat Meter HM-A-01,0.0,,,,Energy Centre,2020-05-02 09:00:00
ACB1 TX5 MAIN INCOMER,1.0,,,,TIC BUILDING,2020-05-02 09:00:00
HM-TI-01,,44.2,,,TIC BUILDING,2020-05-02 09:00:00
HM-RW-01,,,,69.22,SIPBS Robertson Wing (John Arbuthnott),2020-05-02 09:00:00
ACBTX3  MAINS INCOMER TX3,97.0,,,,TIC BUILDING,2020-05-02 09:00:00
CHP Heat Meter HM-D-01,,,90.105,,Energy Centre,2020-05-02 09:00:00
HM-TG-02,,,88.67,,Thomas Graham Building,2020-05-02 09:00:00
HM-TI-01,220.0,,,,TIC BUILDING,2020-05-02 09:00:00
TIC Labs,10.0,,,,TIC BUILDING,2020-05-02 09:00:00
TIC Lifts,0.0,,,,TIC BUILDING,2020-05-02 09:00:00
Level 4 Power Demand,0.0,,,,TIC BUILDING,2020-05-02 09:00:00
Boiler 3 Heat Meter HM-C-01,,,71.975,,Energy Centre,2020-05-02 09:00:00
HM-RC-01,,,,54.52,Royal College,2020-05-02 09:00:00
Level 4 Small Power,3.0,,,,TIC BUILDING,2020-05-02 09:00:00
ILC Labs,1.0,,,,TIC BUILDING,2020-05-02 09:00:00
HM-HW-01,150.0,,,,SIPBS Hamnett Wing,2020-05-02 09:00:00
IOP Labs,0.0,,,,TIC BUILDING,2020-05-02 09:00:00
TIC Heating pumps,41.0,,,,TIC BUILDING,2020-05-02 09:00:00
HM-SC-01,,,87.765,,Strathclyde Sport,2020-05-02 09:00:00
Boiler 2 Heat Meter HM-B-01,,,19.44,,Energy Centre,2020-05-02 09:00:00
HM-HD-01,,,87.34,,Henry Dyer,2020-05-02 09:00:00
HM-SU-01,,0.0,,,Students Union,2020-05-02 09:00:00
HM-HD-01,15.7,,,,Henry Dyer,2020-05-02 09:00:00
HM-GH-01,,,89.785,,Graham Hills,2020-05-02 09:00:00
Boiler 2 Heat Meter HM-B-01,0.0,,,,Energy Centre,2020-05-02 09:00:00
HM-HD-01,,,,72.98,Henry Dyer,2020-05-02 09:00:00
CMAC Power,2.0,,,,TIC BUILDING,2020-05-02 09:00:00
HM-TG-01,,,88.74,,Thomas Graham Building,2020-05-02 09:00:00
Boiler 3 Heat Meter HM-C-01,,,,67.78,Energy Centre,2020-05-02 09:00:00
HM-TI-01,,,,73.765,TIC BUILDING,2020-05-02 09:00:00
ACBTX4  MAINS INCOMER,51.0,,,,TIC BUILDING,2020-05-02 09:00:00
HM-TI-01,,,89.685,,TIC BUILDING,2020-05-02 09:00:00
TIC Kitchens,1.0,,,,TIC BUILDING,2020-05-02 09:00:00
MCP10 - CMAC heating AHUs,3.0,,,,TIC BUILDING,2020-05-02 09:00:00
CHP Heat Meter HM-D-01,,108.82,,,Energy Centre,2020-05-02 09:00:00
Boiler 1 Heat Meter HM-A-01,,,21.68,,Energy Centre,2020-05-02 09:00:00
HM-JA-01,110.0,,,,John Anderson Building,2020-05-02 09:00:00
DH Heat Meter HM-H-01,,167.38,,,Energy Centre,2020-05-02 09:00:00
ACB TX1 MAIN INCOMER,21.0,,,,TIC BUILDING,2020-05-02 09:00:00
DH Heat Meter HM-H-01,,,89.22,,Energy Centre,2020-05-02 09:00:00
HM-SU-01,0.0,,,,Students Union,2020-05-02 09:00:00
Boiler 2 Heat Meter HM-B-01,,0.0,,,Energy Centre,2020-05-02 09:00:00
HM-JW-01,90.0,,,,James Weir Building,2020-05-02 09:00:00
HM-GH-01,280.0,,,,Graham Hills,2020-05-02 09:00:00
TIC Lighting,6.0,,,,TIC BUILDING,2020-05-02 09:00:00
SHD Labs,2.0,,,,TIC BUILDING,2020-05-02 09:00:00
HM-HD-01,,0.0,,,Henry Dyer,2020-05-02 09:00:00
TIC Workshops,1.0,,,,TIC BUILDING,2020-05-02 09:00:00
HM-HW-01,,,89.16,,SIPBS Hamnett Wing,2020-05-02 09:00:00
HM-TG-03,,0.368,,,Thomas Graham Building,2020-05-02 09:00:00
Boiler 1 Heat Meter HM-A-01,,0.0,,,Energy Centre,2020-05-02 09:00:00
HM-TG-03,6.5,,,,Thomas Graham Building,2020-05-02 09:00:00
HM-ST-01,,,,75.78,Stenhouse Wing,2020-05-02 09:00:00
HM-CU-01,,0.0,,,Curran Building,2020-05-02 09:00:00
CMAC Lighting,0.495,,,,TIC BUILDING,2020-05-02 09:00:00
HM-SC-01,,,,66.265,Strathclyde Sport,2020-05-02 09:00:00
HM-ST-01,,,89.23,,Stenhouse Wing,2020-05-02 09:00:00
HM-RW-01,,0.0,,,SIPBS Robertson Wing (John Arbuthnott),2020-05-02 09:00:00
TIC AHUs,60.0,,,,TIC BUILDING,2020-05-02 09:00:00
HM-ST-01,110.0,,,,Stenhouse Wing,2020-05-02 09:00:00
HM-RW-01,161.0,,,,SIPBS Robertson Wing (John Arbuthnott),2020-05-02 09:00:00
Level 4 IT,1.0,,,,TIC BUILDING,2020-05-02 09:00:00
HM-SC-01,,0.0,,,Strathclyde Sport,2020-05-02 09:00:00
HM-ST-01,,0.0,,,Stenhouse Wing,2020-05-02 09:00:00
HM-GH-01,,19.35,,,Graham Hills,2020-05-02 09:00:00
CHP Heat Meter HM-D-01,1400.0,,,,Energy Centre,2020-05-02 09:00:00
HM-JA-01,,0.0,,,John Anderson Building,2020-05-02 09:00:00
HM-TG-01,,0.0,,,Thomas Graham Building,2020-05-02 09:00:00
TIC Mechanical Plant,113.0,,,,TIC BUILDING,2020-05-02 09:00:00
HM-SC-01,80.0,,,,Strathclyde Sport,2020-05-02 09:00:00
HM-JA-01,,,89.425,,John Anderson Building,2020-05-02 09:00:00
PEC Labs,2.0,,,,TIC BUILDING,2020-05-02 09:00:00
Level 9 L&P,1.0,,,,TIC BUILDING,2020-05-02 09:00:00
HM-TG-03,,,88.59,,Thomas Graham Building,2020-05-02 09:00:00
HM-TG-01,100.0,,,,Thomas Graham Building,2020-05-02 09:00:00
TIC Small Power,18.091,,,,TIC BUILDING,2020-05-02 09:00:00
Boiler 3 Heat Meter HM-C-01,,0.0,,,Energy Centre,2020-05-02 09:00:00
MCP11 - CMAC cooling AHUs,5.2,,,,TIC BUILDING,2020-05-02 09:00:00
HM-RW-01,,,88.81,,SIPBS Robertson Wing (John Arbuthnott),2020-05-02 09:00:00
HM-RC-01,400.0,,,,Royal College,2020-05-02 09:00:00
TIC Chillers,36.0,,,,TIC BUILDING,2020-05-02 09:00:00
ACB1 TX6 MAIN INCOMER,2.0,,,,TIC BUILDING,2020-05-02 09:00:00
CHP Heat Meter HM-D-01,,,,70.83,Energy Centre,2020-05-02 09:00:00
TIC Fume Cupboard Extracts,6.0,,,,TIC BUILDING,2020-05-02 09:00:00
HM-SU-01,,,14.17,,Students Union,2020-05-02 09:00:00
FHR Labs,0.0,,,,TIC BUILDING,2020-05-02 09:00:00
TIC IT Communications,6.0,,,,TIC BUILDING,2020-05-02 09:00:00
HM-CU-01,,,,25.885,Curran Building,2020-05-02 09:00:00
HM-CU-01,0.0,,,,Curran Building,2020-05-02 09:00:00
HM-TG-02,,,,55.185,Thomas Graham Building,2020-05-02 09:00:00
HM-JW-01,,0.0,,,James Weir Building,2020-05-02 09:00:00
HM-TG-03,,,,57.185,Thomas Graham Building,2020-05-02 09:00:00
HM-JW-01,,,,76.28,James Weir Building,2020-05-02 09:00:00
Boiler 3 Heat Meter HM-C-01,0.0,,,,Energy Centre,2020-05-02 09:00:00
MCCBA1 PV SUPPLY,18.0,,,,TIC BUILDING,2020-05-02 09:00:00
HM-HW-01,,,,70.38,SIPBS Hamnett Wing,2020-05-02 09:00:00
Level 4 Lighting,2.0,,,,TIC BUILDING,2020-05-02 09:00:00
DH Heat Meter HM-H-01,2040.0,,,,Energy Centre,2020-05-02 09:00:00
HM-TG-02,,0.476,,,Thomas Graham Building,2020-05-02 09:00:00
TIC Lighting,5.0,,,,TIC BUILDING,2020-05-02 09:30:00
HM-TI-01,,21.855,,,TIC BUILDING,2020-05-02 09:30:00
CHP Heat Meter HM-D-01,1380.0,,,,Energy Centre,2020-05-02 09:30:00
TIC Lifts,1.0,,,,TIC BUILDING,2020-05-02 09:30:00
ACB1 TX5 MAIN INCOMER,2.0,,,,TIC BUILDING,2020-05-02 09:30:00
CHP Heat Meter HM-D-01,,108.47,,,Energy Centre,2020-05-02 09:30:00
HM-CU-01,,,82.78,,Curran Building,2020-05-02 09:30:00
HM-TG-02,,,88.26,,Thomas Graham Building,2020-05-02 09:30:00
IOP Labs,0.0,,,,TIC BUILDING,2020-05-02 09:30:00
HM-RC-01,,,89.57,,Royal College,2020-05-02 09:30:00
Boiler 1 Heat Meter HM-A-01,,0.0,,,Energy Centre,2020-05-02 09:30:00
ACB TX1 MAIN INCOMER,22.0,,,,TIC BUILDING,2020-05-02 09:30:00
Boiler 2 Heat Meter HM-B-01,,,,62.365,Energy Centre,2020-05-02 09:30:00
Level 4 Lighting,0.0,,,,TIC BUILDING,2020-05-02 09:30:00
HM-ST-01,,,89.49,,Stenhouse Wing,2020-05-02 09:30:00
HM-SC-01,,0.0,,,Strathclyde Sport,2020-05-02 09:30:00
SCA Labs,5.0,,,,TIC BUILDING,2020-05-02 09:30:00
Level 4 Small Power,1.0,,,,TIC BUILDING,2020-05-02 09:30:00
TIC Kitchens,2.0,,,,TIC BUILDING,2020-05-02 09:30:00
HM-TG-02,9.2,,,,Thomas Graham Building,2020-05-02 09:30:00
HM-SC-01,,,87.93,,Strathclyde Sport,2020-05-02 09:30:00
CHP Heat Meter HM-D-01,,,,70.355,Energy Centre,2020-05-02 09:30:00
ABP Labs,1.0,,,,TIC BUILDING,2020-05-02 09:30:00
HM-RC-01,400.0,,,,Royal College,2020-05-02 09:30:00
HM-TG-03,6.7,,,,Thomas Graham Building,2020-05-02 09:30:00
HM-GH-01,,,88.14,,Graham Hills,2020-05-02 09:30:00
HM-SU-01,,0.0,,,Students Union,2020-05-02 09:30:00
ACB TX2 MAIN INCOMER,34.0,,,,TIC BUILDING,2020-05-02 09:30:00
HM-TI-01,170.0,,,,TIC BUILDING,2020-05-02 09:30:00
TIC Auditoriums,3.0,,,,TIC BUILDING,2020-05-02 09:30:00
TIC Small Power,18.091,,,,TIC BUILDING,2020-05-02 09:30:00
HM-JA-01,,,,74.51,John Anderson Building,2020-05-02 09:30:00
Level 4 IT,1.0,,,,TIC BUILDING,2020-05-02 09:30:00
HM-JW-01,,0.0,,,James Weir Building,2020-05-02 09:30:00
MCP11 - CMAC cooling AHUs,5.4,,,,TIC BUILDING,2020-05-02 09:30:00
HM-SC-01,,,,67.15,Strathclyde Sport,2020-05-02 09:30:00
HM-GH-01,150.0,,,,Graham Hills,2020-05-02 09:30:00
HM-SU-01,,,,12.6,Students Union,2020-05-02 09:30:00
HM-HD-01,,0.0,,,Henry Dyer,2020-05-02 09:30:00
HM-RC-01,,,,55.15,Royal College,2020-05-02 09:30:00
HM-RW-01,,,,70.0,SIPBS Robertson Wing (John Arbuthnott),2020-05-02 09:30:00
MCCBA1 PV SUPPLY,14.0,,,,TIC BUILDING,2020-05-02 09:30:00
Boiler 2 Heat Meter HM-B-01,,0.0,,,Energy Centre,2020-05-02 09:30:00
BIO Labs,0.0,,,,TIC BUILDING,2020-05-02 09:30:00
HM-TG-02,,,,55.21,Thomas Graham Building,2020-05-02 09:30:00
DH Heat Meter HM-H-01,,,,70.6,Energy Centre,2020-05-02 09:30:00
DH Heat Meter HM-H-01,,,88.66,,Energy Centre,2020-05-02 09:30:00
Boiler 3 Heat Meter HM-C-01,0.0,,,,Energy Centre,2020-05-02 09:30:00
ACB1 TX6 MAIN INCOMER,1.0,,,,TIC BUILDING,2020-05-02 09:30:00
HM-TI-01,,,89.1,,TIC BUILDING,2020-05-02 09:30:00
HM-JA-01,,0.0,,,John Anderson Building,2020-05-02 09:30:00
HM-HW-01,,0.0,,,SIPBS Hamnett Wing,2020-05-02 09:30:00
HM-SC-01,40.0,,,,Strathclyde Sport,2020-05-02 09:30:00
HM-ST-01,110.0,,,,Stenhouse Wing,2020-05-02 09:30:00
HM-RW-01,,0.0,,,SIPBS Robertson Wing (John Arbuthnott),2020-05-02 09:30:00
CHP Heat Meter HM-D-01,,,89.855,,Energy Centre,2020-05-02 09:30:00
Boiler 2 Heat Meter HM-B-01,0.0,,,,Energy Centre,2020-05-02 09:30:00
DH Heat Meter HM-H-01,1840.0,,,,Energy Centre,2020-05-02 09:30:00
TIC Chillers,30.0,,,,TIC BUILDING,2020-05-02 09:30:00
TIC Labs,11.0,,,,TIC BUILDING,2020-05-02 09:30:00
HM-TI-01,,,,74.56,TIC BUILDING,2020-05-02 09:30:00
HM-CU-01,,,,25.96,Curran Building,2020-05-02 09:30:00
SHD Labs,3.0,,,,TIC BUILDING,2020-05-02 09:30:00
HM-HD-01,14.6,,,,Henry Dyer,2020-05-02 09:30:00
CMAC Lighting,0.31,,,,TIC BUILDING,2020-05-02 09:30:00
HM-JW-01,60.0,,,,James Weir Building,2020-05-02 09:30:00
HM-SU-01,,,14.23,,Students Union,2020-05-02 09:30:00
ACBTX4  MAINS INCOMER,55.0,,,,TIC BUILDING,2020-05-02 09:30:00
HM-CU-01,,0.0,,,Curran Building,2020-05-02 09:30:00
Level 4 Total Power Demand,13140.0,,,,TIC BUILDING,2020-05-02 09:30:00
HM-TG-02,,0.477,,,Thomas Graham Building,2020-05-02 09:30:00
HM-HD-01,,,,74.04,Henry Dyer,2020-05-02 09:30:00
HM-TG-01,,,88.275,,Thomas Graham Building,2020-05-02 09:30:00
HM-TG-03,,,88.225,,Thomas Graham Building,2020-05-02 09:30:00
PEC Labs,1.0,,,,TIC BUILDING,2020-05-02 09:30:00
HM-HW-01,,,89.53,,SIPBS Hamnett Wing,2020-05-02 09:30:00
HM-GH-01,,0.0,,,Graham Hills,2020-05-02 09:30:00
TIC IT Communications,10.0,,,,TIC BUILDING,2020-05-02 09:30:00
HM-HW-01,,,,70.51,SIPBS Hamnett Wing,2020-05-02 09:30:00
HM-TG-01,180.0,,,,Thomas Graham Building,2020-05-02 09:30:00
Boiler 2 Heat Meter HM-B-01,,,19.5,,Energy Centre,2020-05-02 09:30:00
ACBTX3  MAINS INCOMER TX3,99.0,,,,TIC BUILDING,2020-05-02 09:30:00
TIC Fume Cupboard Extracts,5.0,,,,TIC BUILDING,2020-05-02 09:30:00
Boiler 1 Heat Meter HM-A-01,,,21.66,,Energy Centre,2020-05-02 09:30:00
ILC Labs,1.0,,,,TIC BUILDING,2020-05-02 09:30:00
CMAC Power,1.0,,,,TIC BUILDING,2020-05-02 09:30:00
HM-TG-01,,0.0,,,Thomas Graham Building,2020-05-02 09:30:00
HM-TG-01,,,,71.875,Thomas Graham Building,2020-05-02 09:30:00
HM-RC-01,,10.28,,,Royal College,2020-05-02 09:30:00
HM-TG-03,,0.373,,,Thomas Graham Building,2020-05-02 09:30:00
Boiler 3 Heat Meter HM-C-01,,0.0,,,Energy Centre,2020-05-02 09:30:00
Level 9 L&P,1.0,,,,TIC BUILDING,2020-05-02 09:30:00
Boiler 3 Heat Meter HM-C-01,,,,66.925,Energy Centre,2020-05-02 09:30:00
HM-JW-01,,,88.54,,James Weir Building,2020-05-02 09:30:00
Boiler 3 Heat Meter HM-C-01,,,69.81,,Energy Centre,2020-05-02 09:30:00
HM-SU-01,0.0,,,,Students Union,2020-05-02 09:30:00
HM-GH-01,,,,73.825,Graham Hills,2020-05-02 09:30:00
HM-CU-01,0.0,,,,Curran Building,2020-05-02 09:30:00
HM-RW-01,137.0,,,,SIPBS Robertson Wing (John Arbuthnott),2020-05-02 09:30:00
Boiler 1 Heat Meter HM-A-01,0.0,,,,Energy Centre,2020-05-02 09:30:00
HM-JA-01,80.0,,,,John Anderson Building,2020-05-02 09:30:00
HM-ST-01,,0.0,,,Stenhouse Wing,2020-05-02 09:30:00
HM-TG-03,,,,57.475,Thomas Graham Building,2020-05-02 09:30:00
Boiler 1 Heat Meter HM-A-01,,,,58.235,Energy Centre,2020-05-02 09:30:00
TIC Mechanical Plant,108.0,,,,TIC BUILDING,2020-05-02 09:30:00
DH Heat Meter HM-H-01,,130.75,,,Energy Centre,2020-05-02 09:30:00
HM-ST-01,,,,75.825,Stenhouse Wing,2020-05-02 09:30:00
TIC Heating pumps,41.0,,,,TIC BUILDING,2020-05-02 09:30:00
HM-HD-01,,,87.7,,Henry Dyer,2020-05-02 09:30:00
HM-RW-01,,,89.55,,SIPBS Robertson Wing (John Arbuthnott),2020-05-02 09:30:00
FHR Labs,0.0,,,,TIC BUILDING,2020-05-02 09:30:00
HM-JW-01,,,,77.01,James Weir Building,2020-05-02 09:30:00
HM-HW-01,150.0,,,,SIPBS Hamnett Wing,2020-05-02 09:30:00
TIC Workshops,0.0,,,,TIC BUILDING,2020-05-02 09:30:00
HM-JA-01,,,88.86,,John Anderson Building,2020-05-02 09:30:00
MCP10 - CMAC heating AHUs,2.8,,,,TIC BUILDING,2020-05-02 09:30:00
Level 4 Power Demand,0.0,,,,TIC BUILDING,2020-05-02 09:30:00
TIC AHUs,59.0,,,,TIC BUILDING,2020-05-02 09:30:00
HM-TG-01,,,,72.33,Thomas Graham Building,2020-05-02 10:00:00
HM-RW-01,,,,70.205,SIPBS Robertson Wing (John Arbuthnott),2020-05-02 10:00:00
HM-GH-01,,,87.55,,Graham Hills,2020-05-02 10:00:00
HM-RC-01,,,87.645,,Royal College,2020-05-02 10:00:00
HM-SU-01,0.0,,,,Students Union,2020-05-02 10:00:00
HM-TG-01,140.0,,,,Thomas Graham Building,2020-05-02 10:00:00
HM-TG-03,,,,57.89,Thomas Graham Building,2020-05-02 10:00:00
HM-RW-01,,0.0,,,SIPBS Robertson Wing (John Arbuthnott),2020-05-02 10:00:00
Boiler 1 Heat Meter HM-A-01,,,21.405,,Energy Centre,2020-05-02 10:00:00
HM-TI-01,160.0,,,,TIC BUILDING,2020-05-02 10:00:00
HM-ST-01,,0.0,,,Stenhouse Wing,2020-05-02 10:00:00
IOP Labs,0.0,,,,TIC BUILDING,2020-05-02 10:00:00
HM-GH-01,330.0,,,,Graham Hills,2020-05-02 10:00:00
MCP11 - CMAC cooling AHUs,5.2,,,,TIC BUILDING,2020-05-02 10:00:00
Level 4 IT,2.0,,,,TIC BUILDING,2020-05-02 10:00:00
SCA Labs,4.0,,,,TIC BUILDING,2020-05-02 10:00:00
HM-GH-01,,,,73.175,Graham Hills,2020-05-02 10:00:00
HM-TI-01,,,88.49,,TIC BUILDING,2020-05-02 10:00:00
HM-SC-01,,,88.875,,Strathclyde Sport,2020-05-02 10:00:00
HM-TG-03,6.5,,,,Thomas Graham Building,2020-05-02 10:00:00
CMAC Power,3.0,,,,TIC BUILDING,2020-05-02 10:00:00
HM-JW-01,,,87.505,,James Weir Building,2020-05-02 10:00:00
HM-SU-01,,0.0,,,Students Union,2020-05-02 10:00:00
HM-SU-01,,,14.31,,Students Union,2020-05-02 10:00:00
Level 4 Power Demand,0.0,,,,TIC BUILDING,2020-05-02 10:00:00
HM-SC-01,,,,66.835,Strathclyde Sport,2020-05-02 10:00:00
HM-SC-01,40.0,,,,Strathclyde Sport,2020-05-02 10:00:00
HM-CU-01,,,,26.035,Curran Building,2020-05-02 10:00:00
HM-JW-01,,0.0,,,James Weir Building,2020-05-02 10:00:00
HM-JA-01,60.0,,,,John Anderson Building,2020-05-02 10:00:00
HM-CU-01,0.0,,,,Curran Building,2020-05-02 10:00:00
HM-RC-01,420.0,,,,Royal College,2020-05-02 10:00:00
TIC Small Power,19.091,,,,TIC BUILDING,2020-05-02 10:00:00
ILC Labs,1.0,,,,TIC BUILDING,2020-05-02 10:00:00
TIC AHUs,60.0,,,,TIC BUILDING,2020-05-02 10:00:00
TIC Kitchens,0.0,,,,TIC BUILDING,2020-05-02 10:00:00
Boiler 1 Heat Meter HM-A-01,0.0,,,,Energy Centre,2020-05-02 10:00:00
TIC Labs,15.0,,,,TIC BUILDING,2020-05-02 10:00:00
CHP Heat Meter HM-D-01,,,,70.135,Energy Centre,2020-05-02 10:00:00
BIO Labs,2.0,,,,TIC BUILDING,2020-05-02 10:00:00
HM-RC-01,,,,54.615,Royal College,2020-05-02 10:00:00
HM-TI-01,,,,74.635,TIC BUILDING,2020-05-02 10:00:00
CMAC Lighting,0.62,,,,TIC BUILDING,2020-05-02 10:00:00
HM-HD-01,,0.0,,,Henry Dyer,2020-05-02 10:00:00
HM-TG-03,,0.396,,,Thomas Graham Building,2020-05-02 10:00:00
Boiler 3 Heat Meter HM-C-01,1463.0,,,,Energy Centre,2020-05-02 10:00:00
HM-ST-01,100.0,,,,Stenhouse Wing,2020-05-02 10:00:00
HM-TG-02,9.1,,,,Thomas Graham Building,2020-05-02 10:00:00
ACB TX1 MAIN INCOMER,21.0,,,,TIC BUILDING,2020-05-02 10:00:00
Boiler 1 Heat Meter HM-A-01,,0.0,,,Energy Centre,2020-05-02 10:00:00
ACB TX2 MAIN INCOMER,32.0,,,,TIC BUILDING,2020-05-02 10:00:00
Boiler 2 Heat Meter HM-B-01,,,19.25,,Energy Centre,2020-05-02 10:00:00
CHP Heat Meter HM-D-01,,,90.35,,Energy Centre,2020-05-02 10:00:00
HM-RW-01,149.0,,,,SIPBS Robertson Wing (John Arbuthnott),2020-05-02 10:00:00
Boiler 3 Heat Meter HM-C-01,,,,68.49,Energy Centre,2020-05-02 10:00:00
Level 4 Lighting,1.0,,,,TIC BUILDING,2020-05-02 10:00:00
