meter,energy_kwh,flow_rate_l_per_h,inlet_temp_degc,outlet_temp_degc,site,timestamp
HM-GH-01,,,,73.545,Building_12,05/05/2020 06:00
HM-RC-01,490,,,,Building_6,05/05/2020 06:00
HM-HW-01,95,,,,Building2,05/05/2020 06:00
HM-RW-01,,,88.175,,Building_5,05/05/2020 06:00
Heating pumps,40,,,,Building_10,05/05/2020 06:00
HM-SC-01,,,,68.37,Building_11,05/05/2020 06:00
Boiler 2 Heat Meter HM-B-01,,0,,,Energy Centre,05/05/2020 06:00
Auditoriums,3,,,,Building_10,05/05/2020 06:00
BIO Labs,0,,,,Building_10,05/05/2020 06:00
IOP Labs,0,,,,Building_10,05/05/2020 06:00
Boiler 1 Heat Meter HM-A-01,,,,58.635,Energy Centre,05/05/2020 06:00
HM-RC-01,,,,57.255,Building_6,05/05/2020 06:00
CMAC Lighting,0.918,,,,Building_10,05/05/2020 06:00
HM-TG-01,,17.375,,,Building_14,05/05/2020 06:00
HM-ST-01,,0,,,Building_7,05/05/2020 06:00
HM-HW-01,,0,,,Building2,05/05/2020 06:00
Kitchens,1,,,,Building_10,05/05/2020 06:00
 Lighting,5,,,,Building_10,05/05/2020 06:00
SHD Labs,3,,,,Building_10,05/05/2020 06:00
 Labs,13,,,,Building_10,05/05/2020 06:00
MCP11 - CMAC cooling AHUs,5.2,,,,Building_10,05/05/2020 06:00
ACBTX4  MAINS INCOMER,64,,,,Building_10,05/05/2020 06:00
HM-ST-01,,,,76.225,Building_7,05/05/2020 06:00
HM-JW-01,,,88.315,,Building_3,05/05/2020 06:00
HM-JA-01,,,,76.715,Building_4,05/05/2020 06:00
HM-GH-01,,18.37,,,Building_12,05/05/2020 06:00
HM-RW-01,209,,,,Building_5,05/05/2020 06:00
HM-TG-01,170,,,,Building_14,05/05/2020 06:00
HM-RW-01,,,,65.995,Building_5,05/05/2020 06:00
Boiler 3 Heat Meter HM-C-01,1182.5,,,,Energy Centre,05/05/2020 06:00
HM-TI-01,,57.205,,,Building_10,05/05/2020 06:00
Level 4 IT,2,,,,Building_10,05/05/2020 06:00
AHU,51,,,,Building_10,05/05/2020 06:00
PEC Labs,2,,,,Building_10,05/05/2020 06:00
HM-TI-01,,,89,,Building_10,05/05/2020 06:00
HM-CU-01,,,,72.875,Building_1,05/05/2020 06:00
ACB1 TX6 MAIN INCOMER,1,,,,Building_10,05/05/2020 06:00
Boiler 2 Heat Meter HM-B-01,0,,,,Energy Centre,05/05/2020 06:00
HM-JW-01,,,,77.635,Building_3,05/05/2020 06:00
DH Heat Meter HM-H-01,1605,,,,Energy Centre,05/05/2020 06:00
DH Heat Meter HM-H-01,,,,68.95,Energy Centre,05/05/2020 06:00
FHR Labs,1,,,,Building_10,05/05/2020 06:00
Level 9 L&P,0,,,,Building_10,05/05/2020 06:00
Chillers,32,,,,Building_10,05/05/2020 06:00
HM-TG-02,,0.505,,,Building_14,05/05/2020 06:00
HM-TI-01,400,,,,Building_10,05/05/2020 06:00
HM-SC-01,,,88.755,,Building_11,05/05/2020 06:00
HM-HD-01,7.25,,,,Building_13,05/05/2020 06:00
MCCBA1 PV SUPPLY,1,,,,Building_10,05/05/2020 06:00
HM-GH-01,325,,,,Building_12,05/05/2020 06:00
HM-RW-01,,0,,,Building_5,05/05/2020 06:00
HM-RC-01,,,86.9,,Building_6,05/05/2020 06:00
HM-SU-01,0,,,,Building_8,05/05/2020 06:00
HM-CU-01,78,,,,Building_1,05/05/2020 06:00
Boiler 1 Heat Meter HM-A-01,,,16.46,,Energy Centre,05/05/2020 06:00
HM-SU-01,,0,,,Building_8,05/05/2020 06:00
HM-RC-01,,27.2,,,Building_6,05/05/2020 06:00
HM-SU-01,,,,12.21,Building_8,05/05/2020 06:00
Boiler 3 Heat Meter HM-C-01,,,,70.02,Energy Centre,05/05/2020 06:00
HM-CU-01,,21.495,,,Building_1,05/05/2020 06:00
HM-GH-01,,,86.97,,Building_12,05/05/2020 06:00
Small Power,16.167,,,,Building_10,05/05/2020 06:00
HM-TI-01,,,,71.56,Building_10,05/05/2020 06:00
HM-TG-03,6.4,,,,Building_14,05/05/2020 06:00
HM-HW-01,,,88.98,,Building2,05/05/2020 06:00
ACB1 TX5 MAIN INCOMER,2,,,,Building_10,05/05/2020 06:00
Boiler 3 Heat Meter HM-C-01,1182.5,,,,Energy Centre,05/05/2020 06:30
ILC Labs,0,,,,Building_10,05/05/2020 06:30
 Labs,7,,,,Building_10,05/05/2020 06:30
HM-CU-01,78,,,,Building_1,05/05/2020 06:30
HM-TG-03,7.1,,,,Building_14,05/05/2020 06:30
HM-JA-01,,0,,,Building_4,05/05/2020 06:30
SCA Labs,3,,,,Building_10,05/05/2020 06:30
HM-RC-01,,,90.31,,Building_6,05/05/2020 06:30
HM-TI-01,,,89.885,,Building_10,05/05/2020 06:30
HM-ST-01,150,,,,Building_7,05/05/2020 06:30
HM-JA-01,220,,,,Building_4,05/05/2020 06:30
HM-HW-01,,,,69.38,Building2,05/05/2020 06:30
DH Heat Meter HM-H-01,,,,68.95,Energy Centre,05/05/2020 06:30
HM-HD-01,,0,,,Building_13,05/05/2020 06:30
Workshops,1,,,,Building_10,05/05/2020 06:30
Boiler 3 Heat Meter HM-C-01,,,90.07,,Energy Centre,05/05/2020 06:30
HM-GH-01,,,,73.545,Building_12,05/05/2020 06:30
Mechanical Plant,105,,,,Building_10,05/05/2020 06:30
HM-CU-01,,21.495,,,Building_1,05/05/2020 06:30
Boiler 1 Heat Meter HM-A-01,,,16.46,,Energy Centre,05/05/2020 06:30
Level 4 Power Demand,0,,,,Building_10,05/05/2020 06:30
HM-ST-01,,0,,,Building_7,05/05/2020 06:30
DH Heat Meter HM-H-01,,,90.04,,Energy Centre,05/05/2020 06:30
ABP Labs,1,,,,Building_10,05/05/2020 06:30
HM-TI-01,,21.95,,,Building_10,05/05/2020 06:30
HM-SU-01,,,,12.075,Building_8,05/05/2020 06:30
HM-RW-01,,0,,,Building_5,05/05/2020 06:30
Level 4 Total Power Demand,12505,,,,Building_10,05/05/2020 06:30
HM-TG-03,,0.172,,,Building_14,05/05/2020 06:30
CMAC Lighting,0.31,,,,Building_10,05/05/2020 06:30
HM-HW-01,95,,,,Building2,05/05/2020 06:30
Heating pumps,41,,,,Building_10,05/05/2020 06:30
CHP Heat Meter HM-D-01,,,,68.82,Energy Centre,05/05/2020 06:30
CHP Heat Meter HM-D-01,,,88.875,,Energy Centre,05/05/2020 06:30
HM-TG-02,,0.48,,,Building_14,05/05/2020 06:30
CMAC Power,1,,,,Building_10,05/05/2020 06:30
Boiler 2 Heat Meter HM-B-01,,,17.405,,Energy Centre,05/05/2020 06:30
HM-CU-01,,,86.815,,Building_1,05/05/2020 06:30
Fume Cupboard Extracts,6,,,,Building_10,05/05/2020 06:30
HM-TG-02,,,88.655,,Building_14,05/05/2020 06:30
HM-ST-01,,,,75.675,Building_7,05/05/2020 06:30
 Lighting,7,,,,Building_10,05/05/2020 06:30
HM-RW-01,211,,,,Building_5,05/05/2020 06:30
HM-RC-01,,26.495,,,Building_6,05/05/2020 06:30
HM-ST-01,,,88.1,,Building_7,05/05/2020 06:30
HM-GH-01,325,,,,Building_12,05/05/2020 06:30
HM-TG-01,,,89.405,,Building_14,05/05/2020 06:30
HM-SC-01,,,,68.7,Building_11,05/05/2020 06:30
DH Heat Meter HM-H-01,1605,,,,Energy Centre,05/05/2020 06:30
HM-HD-01,,,,73.48,Building_13,05/05/2020 06:30
HM-HW-01,,0,,,Building2,05/05/2020 06:30
HM-SU-01,,,14.35,,Building_8,05/05/2020 06:30
MCP10 - CMAC heating AHUs,3,,,,Building_10,05/05/2020 06:30
HM-CU-01,,,,72.875,Building_1,05/05/2020 06:30
HM-TG-03,,,,57.25,Building_14,05/05/2020 06:30
HM-SC-01,,0,,,Building_11,05/05/2020 06:30
Boiler 1 Heat Meter HM-A-01,,0,,,Energy Centre,05/05/2020 06:30
Boiler 3 Heat Meter HM-C-01,,,,70.02,Energy Centre,05/05/2020 06:30
HM-RC-01,520,,,,Building_6,05/05/2020 06:30
HM-RW-01,,,,65.345,Building_5,05/05/2020 06:30
ACB TX2 MAIN INCOMER,31,,,,Building_10,05/05/2020 06:30
Auditoriums,2,,,,Building_10,05/05/2020 06:30
HM-TI-01,310,,,,Building_10,05/05/2020 06:30
IOP Labs,0,,,,Building_10,05/05/2020 06:30
HM-JW-01,130,,,,Building_3,05/05/2020 06:30
HM-SC-01,,,87.245,,Building_11,05/05/2020 06:30
HM-TI-01,,,,72.535,Building_10,05/05/2020 06:30
Kitchens,1,,,,Building_10,05/05/2020 06:30
HM-TG-01,,14,,,Building_14,05/05/2020 06:30
SHD Labs,2,,,,Building_10,05/05/2020 06:30
BIO Labs,0,,,,Building_10,05/05/2020 06:30
HM-JA-01,,,,76.445,Building_4,05/05/2020 06:30
Boiler 1 Heat Meter HM-A-01,0,,,,Energy Centre,05/05/2020 06:30
HM-GH-01,,18.37,,,Building_12,05/05/2020 06:30
HM-SU-01,,0,,,Building_8,05/05/2020 06:30
HM-RW-01,,,88.69,,Building_5,05/05/2020 06:30
ACBTX4  MAINS INCOMER,63,,,,Building_10,05/05/2020 06:30
CHP Heat Meter HM-D-01,730,,,,Energy Centre,05/05/2020 06:30
Boiler 2 Heat Meter HM-B-01,,0,,,Energy Centre,05/05/2020 06:30
CHP Heat Meter HM-D-01,,108.005,,,Energy Centre,05/05/2020 06:30
Boiler 2 Heat Meter HM-B-01,,,,61.93,Energy Centre,05/05/2020 06:30
HM-TG-03,,,88.58,,Building_14,05/05/2020 06:30
ACBTX3  MAINS INCOMER TX3,101,,,,Building_10,05/05/2020 06:30
Level 4 IT,2,,,,Building_10,05/05/2020 06:30
Level 4 Lighting,2,,,,Building_10,05/05/2020 06:30
HM-JW-01,,0,,,Building_3,05/05/2020 06:30
AHU,54,,,,Building_10,05/05/2020 06:30
PEC Labs,1,,,,Building_10,05/05/2020 06:30
HM-HW-01,,,88.98,,Building2,05/05/2020 06:30
IT Communications,9,,,,Building_10,05/05/2020 06:30
ACB1 TX5 MAIN INCOMER,2,,,,Building_10,05/05/2020 06:30
Boiler 1 Heat Meter HM-A-01,,,,58.635,Energy Centre,05/05/2020 06:30
MCP11 - CMAC cooling AHUs,5.2,,,,Building_10,05/05/2020 06:30
Level 4 Small Power,2,,,,Building_10,05/05/2020 06:30
Level 9 L&P,0,,,,Building_10,05/05/2020 06:30
HM-SU-01,0,,,,Building_8,05/05/2020 06:30
DH Heat Meter HM-H-01,,174.225,,,Energy Centre,05/05/2020 06:30
ACB TX1 MAIN INCOMER,18,,,,Building_10,05/05/2020 06:30
HM-TG-02,9.5,,,,Building_14,05/05/2020 06:30
HM-TG-01,250,,,,Building_14,05/05/2020 06:30
MCCBA1 PV SUPPLY,2,,,,Building_10,05/05/2020 06:30
HM-JW-01,,,89.9,,Building_3,05/05/2020 06:30
ACB1 TX6 MAIN INCOMER,1,,,,Building_10,05/05/2020 06:30
Boiler 2 Heat Meter HM-B-01,0,,,,Energy Centre,05/05/2020 06:30
HM-HD-01,,,89.055,,Building_13,05/05/2020 06:30
 Lifts,0,,,,Building_10,05/05/2020 06:30
HM-SC-01,50,,,,Building_11,05/05/2020 06:30
HM-TG-02,,,,54.935,Building_14,05/05/2020 06:30
HM-GH-01,,,86.97,,Building_12,05/05/2020 06:30
HM-JA-01,,,88.78,,Building_4,05/05/2020 06:30
FHR Labs,0,,,,Building_10,05/05/2020 06:30
HM-RC-01,,,,57.32,Building_6,05/05/2020 06:30
Boiler 3 Heat Meter HM-C-01,,113.67,,,Energy Centre,05/05/2020 06:30
Small Power,19,,,,Building_10,05/05/2020 06:30
Chillers,30,,,,Building_10,05/05/2020 06:30
HM-TG-01,,,,71.26,Building_14,05/05/2020 06:30
HM-JW-01,,,,73.1,Building_3,05/05/2020 06:30
HM-HD-01,17.2,,,,Building_13,05/05/2020 06:30
Workshops,1,,,,Building_10,05/05/2020 07:00
HM-HD-01,,0,,,Building_13,05/05/2020 07:00
ACB1 TX6 MAIN INCOMER,1,,,,Building_10,05/05/2020 07:00
MCP11 - CMAC cooling AHUs,5.2,,,,Building_10,05/05/2020 07:00
CHP Heat Meter HM-D-01,,,88.89,,Energy Centre,05/05/2020 07:00
SCA Labs,4,,,,Building_10,05/05/2020 07:00
Boiler 3 Heat Meter HM-C-01,0,,,,Energy Centre,05/05/2020 07:00
HM-HW-01,,,,68.29,Building2,05/05/2020 07:00
Level 4 Power Demand,0,,,,Building_10,05/05/2020 07:00
Boiler 1 Heat Meter HM-A-01,,,16.355,,Energy Centre,05/05/2020 07:00
HM-ST-01,,,,74.87,Building_7,05/05/2020 07:00
AHU,52,,,,Building_10,05/05/2020 07:00
HM-JA-01,220,,,,Building_4,05/05/2020 07:00
ILC Labs,1,,,,Building_10,05/05/2020 07:00
 Lighting,7,,,,Building_10,05/05/2020 07:00
DH Heat Meter HM-H-01,2920,,,,Energy Centre,05/05/2020 07:00
HM-CU-01,,,87.165,,Building_1,05/05/2020 07:00
HM-JW-01,,,,69.175,Building_3,05/05/2020 07:00
HM-TG-01,210,,,,Building_14,05/05/2020 07:00
Boiler 2 Heat Meter HM-B-01,,0,,,Energy Centre,05/05/2020 07:00
CHP Heat Meter HM-D-01,,,,68.08,Energy Centre,05/05/2020 07:00
HM-TI-01,360,,,,Building_10,05/05/2020 07:00
HM-GH-01,,,89.9,,Building_12,05/05/2020 07:00
Level 4 Lighting,1,,,,Building_10,05/05/2020 07:00
HM-GH-01,390,,,,Building_12,05/05/2020 07:00
Mechanical Plant,103,,,,Building_10,05/05/2020 07:00
ACB TX2 MAIN INCOMER,30,,,,Building_10,05/05/2020 07:00
HM-SU-01,,0,,,Building_8,05/05/2020 07:00
HM-SU-01,,,14.27,,Building_8,05/05/2020 07:00
HM-TI-01,,,89.545,,Building_10,05/05/2020 07:00
CHP Heat Meter HM-D-01,,109.08,,,Energy Centre,05/05/2020 07:00
HM-SC-01,100,,,,Building_11,05/05/2020 07:00
HM-SC-01,,,,69.445,Building_11,05/05/2020 07:00
MCP10 - CMAC heating AHUs,3,,,,Building_10,05/05/2020 07:00
HM-TG-02,,,88.41,,Building_14,05/05/2020 07:00
BIO Labs,0,,,,Building_10,05/05/2020 07:00
HM-HW-01,190,,,,Building2,05/05/2020 07:00
HM-TG-03,6.8,,,,Building_14,05/05/2020 07:00
ACB1 TX5 MAIN INCOMER,1,,,,Building_10,05/05/2020 07:00
ACBTX3  MAINS INCOMER TX3,93,,,,Building_10,05/05/2020 07:00
Boiler 1 Heat Meter HM-A-01,,0,,,Energy Centre,05/05/2020 07:00
HM-RC-01,,,,53.69,Building_6,05/05/2020 07:00
CMAC Lighting,0.185,,,,Building_10,05/05/2020 07:00
HM-TG-03,,,,57.45,Building_14,05/05/2020 07:00
HM-JW-01,120,,,,Building_3,05/05/2020 07:00
CHP Heat Meter HM-D-01,1400,,,,Energy Centre,05/05/2020 07:00
HM-ST-01,,0,,,Building_7,05/05/2020 07:00
HM-HD-01,16.3,,,,Building_13,05/05/2020 07:00
HM-CU-01,,,,73.145,Building_1,05/05/2020 07:00
Boiler 2 Heat Meter HM-B-01,,,,61.185,Energy Centre,05/05/2020 07:00
HM-TG-01,,25.245,,,Building_14,05/05/2020 07:00
Boiler 3 Heat Meter HM-C-01,,,81.24,,Energy Centre,05/05/2020 07:00
HM-SU-01,0,,,,Building_8,05/05/2020 07:00
ACBTX4  MAINS INCOMER,59,,,,Building_10,05/05/2020 07:00
HM-TI-01,,24.76,,,Building_10,05/05/2020 07:00
DH Heat Meter HM-H-01,,192.3,,,Energy Centre,05/05/2020 07:00
Level 4 IT,1,,,,Building_10,05/05/2020 07:00
Kitchens,1,,,,Building_10,05/05/2020 07:00
HM-TI-01,,,,71.855,Building_10,05/05/2020 07:00
 Labs,11,,,,Building_10,05/05/2020 07:00
HM-GH-01,,35.21,,,Building_12,05/05/2020 07:00
CMAC Power,4,,,,Building_10,05/05/2020 07:00
IOP Labs,1,,,,Building_10,05/05/2020 07:00
Boiler 1 Heat Meter HM-A-01,,,,58.03,Energy Centre,05/05/2020 07:00
HM-ST-01,,,89.96,,Building_7,05/05/2020 07:00
HM-RC-01,,,89.825,,Building_6,05/05/2020 07:00
IT Communications,7,,,,Building_10,05/05/2020 07:00
HM-RC-01,480,,,,Building_6,05/05/2020 07:00
SHD Labs,2,,,,Building_10,05/05/2020 07:00
HM-HW-01,,0,,,Building2,05/05/2020 07:00
Heating pumps,41,,,,Building_10,05/05/2020 07:00
HM-TG-02,9.3,,,,Building_14,05/05/2020 07:00
Small Power,19,,,,Building_10,05/05/2020 07:00
Boiler 2 Heat Meter HM-B-01,0,,,,Energy Centre,05/05/2020 07:00
HM-ST-01,120,,,,Building_7,05/05/2020 07:00
HM-TG-03,,0.198,,,Building_14,05/05/2020 07:00
Boiler 1 Heat Meter HM-A-01,0,,,,Energy Centre,05/05/2020 07:00
Level 4 Total Power Demand,12615,,,,Building_10,05/05/2020 07:00
HM-HD-01,,,,75.095,Building_13,05/05/2020 07:00
FHR Labs,0,,,,Building_10,05/05/2020 07:00
HM-SC-01,,0,,,Building_11,05/05/2020 07:00
HM-TG-01,,,89.325,,Building_14,05/05/2020 07:00
HM-JW-01,,0,,,Building_3,05/05/2020 07:00
DH Heat Meter HM-H-01,,,,68.34,Energy Centre,05/05/2020 07:00
Fume Cupboard Extracts,6,,,,Building_10,05/05/2020 07:00
HM-JW-01,,,89.615,,Building_3,05/05/2020 07:00
Chillers,29,,,,Building_10,05/05/2020 07:00
PEC Labs,1,,,,Building_10,05/05/2020 07:00
HM-SU-01,,,,11.975,Building_8,05/05/2020 07:00
HM-RW-01,,,90.03,,Building_5,05/05/2020 07:00
ACB TX1 MAIN INCOMER,18,,,,Building_10,05/05/2020 07:00
DH Heat Meter HM-H-01,,,89.785,,Energy Centre,05/05/2020 07:00
Boiler 3 Heat Meter HM-C-01,,0,,,Energy Centre,05/05/2020 07:00
Level 9 L&P,1,,,,Building_10,05/05/2020 07:00
HM-HD-01,,,89.395,,Building_13,05/05/2020 07:00
Boiler 2 Heat Meter HM-B-01,,,17.32,,Energy Centre,05/05/2020 07:00
HM-JA-01,,,89.67,,Building_4,05/05/2020 07:00
HM-CU-01,,0,,,Building_1,05/05/2020 07:00
HM-TG-01,,,,71.375,Building_14,05/05/2020 07:00
 Lifts,0,,,,Building_10,05/05/2020 07:00
HM-TG-02,,0.48,,,Building_14,05/05/2020 07:00
Level 4 Small Power,3,,,,Building_10,05/05/2020 07:00
ABP Labs,1,,,,Building_10,05/05/2020 07:00
HM-RW-01,236,,,,Building_5,05/05/2020 07:00
HM-RW-01,,,,64.295,Building_5,05/05/2020 07:00
HM-TG-02,,,,54.945,Building_14,05/05/2020 07:00
HM-JA-01,,,,75.195,Building_4,05/05/2020 07:00
Auditoriums,3,,,,Building_10,05/05/2020 07:00
HM-RC-01,,31.815,,,Building_6,05/05/2020 07:00
HM-RW-01,,0,,,Building_5,05/05/2020 07:00
HM-SC-01,,,87.595,,Building_11,05/05/2020 07:00
HM-GH-01,,,,72.215,Building_12,05/05/2020 07:00
HM-TG-03,,,88.37,,Building_14,05/05/2020 07:00
HM-HW-01,,,89.955,,Building2,05/05/2020 07:00
HM-CU-01,204,,,,Building_1,05/05/2020 07:00
MCCBA1 PV SUPPLY,6,,,,Building_10,05/05/2020 07:00
HM-JA-01,,19.23,,,Building_4,05/05/2020 07:00
Boiler 3 Heat Meter HM-C-01,,,,68.99,Energy Centre,05/05/2020 07:00
HM-SC-01,50,,,,Building_11,05/05/2020 07:30
HM-HD-01,,,86.76,,Building_13,05/05/2020 07:30
ILC Labs,1,,,,Building_10,05/05/2020 07:30
HM-RC-01,,,84.82,,Building_6,05/05/2020 07:30
HM-ST-01,130,,,,Building_7,05/05/2020 07:30
SCA Labs,4,,,,Building_10,05/05/2020 07:30
Boiler 1 Heat Meter HM-A-01,,,,57.39,Energy Centre,05/05/2020 07:30
DH Heat Meter HM-H-01,,,,69.465,Energy Centre,05/05/2020 07:30
HM-TI-01,,50.75,,,Building_10,05/05/2020 07:30
HM-TG-01,,11.245,,,Building_14,05/05/2020 07:30
HM-SU-01,,,,11.925,Building_8,05/05/2020 07:30
HM-RW-01,,0,,,Building_5,05/05/2020 07:30
BIO Labs,1,,,,Building_10,05/05/2020 07:30
Level 4 Lighting,0,,,,Building_10,05/05/2020 07:30
 Lighting,5,,,,Building_10,05/05/2020 07:30
MCP10 - CMAC heating AHUs,2.8,,,,Building_10,05/05/2020 07:30
MCCBA1 PV SUPPLY,6,,,,Building_10,05/05/2020 07:30
HM-SU-01,,0,,,Building_8,05/05/2020 07:30
HM-TG-03,,,,57.37,Building_14,05/05/2020 07:30
CMAC Lighting,0.62,,,,Building_10,05/05/2020 07:30
HM-CU-01,,,89.17,,Building_1,05/05/2020 07:30
Level 4 Total Power Demand,12600,,,,Building_10,05/05/2020 07:30
Level 4 Power Demand,0,,,,Building_10,05/05/2020 07:30
HM-HW-01,,,89.42,,Building2,05/05/2020 07:30
HM-RW-01,,,,65.435,Building_5,05/05/2020 07:30
Boiler 1 Heat Meter HM-A-01,0,,,,Energy Centre,05/05/2020 07:30
HM-RC-01,570,,,,Building_6,05/05/2020 07:30
Workshops,1,,,,Building_10,05/05/2020 07:30
HM-CU-01,,,,73.06,Building_1,05/05/2020 07:30
Boiler 2 Heat Meter HM-B-01,,,,60.4,Energy Centre,05/05/2020 07:30
Boiler 3 Heat Meter HM-C-01,,,,69.05,Energy Centre,05/05/2020 07:30
ACB TX2 MAIN INCOMER,30,,,,Building_10,05/05/2020 07:30
HM-JA-01,,65.04,,,Building_4,05/05/2020 07:30
IT Communications,7,,,,Building_10,05/05/2020 07:30
Boiler 3 Heat Meter HM-C-01,,115.365,,,Energy Centre,05/05/2020 07:30
ACB1 TX6 MAIN INCOMER,1,,,,Building_10,05/05/2020 07:30
HM-SU-01,0,,,,Building_8,05/05/2020 07:30
HM-JW-01,110,,,,Building_3,05/05/2020 07:30
HM-TG-03,,,86.315,,Building_14,05/05/2020 07:30
Mechanical Plant,101,,,,Building_10,05/05/2020 07:30
Chillers,32,,,,Building_10,05/05/2020 07:30
Kitchens,0,,,,Building_10,05/05/2020 07:30
CMAC Power,1,,,,Building_10,05/05/2020 07:30
HM-CU-01,,0,,,Building_1,05/05/2020 07:30
MCP11 - CMAC cooling AHUs,4.6,,,,Building_10,05/05/2020 07:30
HM-SC-01,,,89.46,,Building_11,05/05/2020 07:30
HM-JW-01,,0,,,Building_3,05/05/2020 07:30
HM-CU-01,177,,,,Building_1,05/05/2020 07:30
HM-SC-01,,0,,,Building_11,05/05/2020 07:30
HM-TI-01,,,,71.925,Building_10,05/05/2020 07:30
CHP Heat Meter HM-D-01,,,90.315,,Energy Centre,05/05/2020 07:30
 Lifts,0,,,,Building_10,05/05/2020 07:30
ACB1 TX5 MAIN INCOMER,2,,,,Building_10,05/05/2020 07:30
HM-GH-01,,16.84,,,Building_12,05/05/2020 07:30
HM-TG-02,,,,55.22,Building_14,05/05/2020 07:30
Level 4 Small Power,2,,,,Building_10,05/05/2020 07:30
HM-HD-01,,0,,,Building_13,05/05/2020 07:30
HM-SU-01,,,14.23,,Building_8,05/05/2020 07:30
HM-HW-01,,0,,,Building2,05/05/2020 07:30
Boiler 1 Heat Meter HM-A-01,,0,,,Energy Centre,05/05/2020 07:30
Boiler 3 Heat Meter HM-C-01,,,81.125,,Energy Centre,05/05/2020 07:30
IOP Labs,1,,,,Building_10,05/05/2020 07:30
HM-TI-01,,,88.13,,Building_10,05/05/2020 07:30
Heating pumps,37,,,,Building_10,05/05/2020 07:30
Boiler 2 Heat Meter HM-B-01,0,,,,Energy Centre,05/05/2020 07:30
SHD Labs,2,,,,Building_10,05/05/2020 07:30
HM-HW-01,,,,67.395,Building2,05/05/2020 07:30
 Labs,13,,,,Building_10,05/05/2020 07:30
ACBTX3  MAINS INCOMER TX3,92,,,,Building_10,05/05/2020 07:30
HM-TG-03,6.1,,,,Building_14,05/05/2020 07:30
DH Heat Meter HM-H-01,,,89.435,,Energy Centre,05/05/2020 07:30
AHU,53,,,,Building_10,05/05/2020 07:30
HM-HW-01,200,,,,Building2,05/05/2020 07:30
DH Heat Meter HM-H-01,,221.485,,,Energy Centre,05/05/2020 07:30
HM-TG-03,,0.411,,,Building_14,05/05/2020 07:30
HM-HD-01,16.3,,,,Building_13,05/05/2020 07:30
Fume Cupboard Extracts,6,,,,Building_10,05/05/2020 07:30
FHR Labs,0,,,,Building_10,05/05/2020 07:30
CHP Heat Meter HM-D-01,,108.81,,,Energy Centre,05/05/2020 07:30
HM-HD-01,,,,77.115,Building_13,05/05/2020 07:30
HM-JW-01,,,,70.355,Building_3,05/05/2020 07:30
HM-ST-01,,0,,,Building_7,05/05/2020 07:30
HM-RC-01,,,,51.1,Building_6,05/05/2020 07:30
HM-ST-01,,,,74.695,Building_7,05/05/2020 07:30
Boiler 1 Heat Meter HM-A-01,,,16.265,,Energy Centre,05/05/2020 07:30
Boiler 2 Heat Meter HM-B-01,,0,,,Energy Centre,05/05/2020 07:30
HM-JW-01,,,86.395,,Building_3,05/05/2020 07:30
HM-TG-01,,,86.895,,Building_14,05/05/2020 07:30
HM-JA-01,,,87.925,,Building_4,05/05/2020 07:30
PEC Labs,3,,,,Building_10,05/05/2020 07:30
Auditoriums,3,,,,Building_10,05/05/2020 07:30
HM-GH-01,300,,,,Building_12,05/05/2020 07:30
Level 4 IT,1,,,,Building_10,05/05/2020 07:30
Level 9 L&P,0,,,,Building_10,05/05/2020 07:30
HM-GH-01,,,,73.065,Building_12,05/05/2020 07:30
HM-RC-01,,33.46,,,Building_6,05/05/2020 07:30
HM-JA-01,230,,,,Building_4,05/05/2020 07:30
Boiler 2 Heat Meter HM-B-01,,,17.25,,Energy Centre,05/05/2020 07:30
ACB TX1 MAIN INCOMER,19,,,,Building_10,05/05/2020 07:30
ABP Labs,1,,,,Building_10,05/05/2020 07:30
HM-TG-02,,0.508,,,Building_14,05/05/2020 07:30
DH Heat Meter HM-H-01,2420,,,,Energy Centre,05/05/2020 07:30
CHP Heat Meter HM-D-01,1500,,,,Energy Centre,05/05/2020 07:30
HM-RW-01,,,89.745,,Building_5,05/05/2020 07:30
HM-ST-01,,,89.595,,Building_7,05/05/2020 07:30
HM-TG-02,,,86.385,,Building_14,05/05/2020 07:30
HM-TG-01,,,,70.065,Building_14,05/05/2020 07:30
ACBTX4  MAINS INCOMER,56,,,,Building_10,05/05/2020 07:30
CHP Heat Meter HM-D-01,,,,69.03,Energy Centre,05/05/2020 07:30
HM-TI-01,310,,,,Building_10,05/05/2020 07:30
HM-JA-01,,,,75.63,Building_4,05/05/2020 07:30
HM-RW-01,198,,,,Building_5,05/05/2020 07:30
Small Power,14,,,,Building_10,05/05/2020 07:30
HM-TG-02,8.7,,,,Building_14,05/05/2020 07:30
HM-GH-01,,,88.86,,Building_12,05/05/2020 07:30
Boiler 3 Heat Meter HM-C-01,753,,,,Energy Centre,05/05/2020 07:30
HM-TG-01,170,,,,Building_14,05/05/2020 07:30
HM-SC-01,,,,64.505,Building_11,05/05/2020 07:30
HM-GH-01,,,,73.09,Building_12,05/05/2020 08:00
HM-SC-01,,,89.045,,Building_11,05/05/2020 08:00
SCA Labs,5,,,,Building_10,05/05/2020 08:00
HM-GH-01,,,89.12,,Building_12,05/05/2020 08:00
HM-HD-01,,,86.41,,Building_13,05/05/2020 08:00
HM-CU-01,,,,73.145,Building_1,05/05/2020 08:00
CMAC Power,1,,,,Building_10,05/05/2020 08:00
HM-RC-01,,,85.25,,Building_6,05/05/2020 08:00
HM-ST-01,120,,,,Building_7,05/05/2020 08:00
